exit_page_path,exits,visits
/blog/author/codeclan/,1,5
/?mc_cid=bdf4fbbe4b&mc_eid=[UNIQID,1,2
/courses/professional-software-development/curriculum/,368,2
/enquire/,1,20
/courses/data-analysis/,59,2
/courses/,3,19
/blog/2019/01/29/,1,1
/blog/2017/11/14/,1,1
/blog/tag/cohort/,1,4
/courses/professional-software-development/apply/,1,50
/the-codeclan-experience/a-typical-day/,1,21
/blog/2017/03/23/,1,1
/courses/edinburgh/,5,16
/shop,1,5
/?fbclid=IwAR0XvJOjvohLwACrX5E4Zv6b7lSzd_rE6OkDhHkXy_HiubhP3cdOMkYgeXk,1,1
/courses/edinburgh/,1,10
/store/,1,12
/blog/ceo-scottish-tech-startup-awards/,1,6
/data-analysis-announcement/?fbclid=IwAR1YnGlqOTFnWdraR3kAWIUYaJ0k5GK2s3xVVqpIZz42JxvbBIJ0fEG4T-Y,1,1
/blog/melindas-memo-july-2019/,1,1
/courses/professional-software-development/?fbclid=IwAR1TkBmcqQK4KMej4U6uUYwGLvlJ3e8r0aH66katzTNWwxEVJTgkgz5YdOA,1,1
/data-analysis-announcement/data-course-application-process/,5,12
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=059d1c4517,1,1
/edinburgh/,9,6
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR2HcXWpdfUG8VARum0sp88pULsIXdZTjKmOMxFa-hMnkGQfZ7oyoGag33o,1,1
/courses/full-stack-web-development/cost-and-funding/,4,11
/blog/category/client-xperience/,1,1
/courses/professional-software-development/?fbclid=IwAR1nk5C7KFgu3tvj6WsXVf-LQ2p1GX9URqYDLXrl4_cp3VhFvxUSED24bsc,1,1
/courses/ux-design-fundamentals/,1,16
/about-us/join-us/careers-service-assistant/,1,1
/courses/professional-software-development/?mc_cid=5d0201ce3f&mc_eid=95ef9db957,1,1
/codeclan-store/codeclan-tote-bag/,1,1
/courses/full-stack-web-development/?fbclid=IwAR2B8WE8T97_Po_A93FS7WtutI4WuFhixQVY55QzNMmA_-8YO0HMaqDyfUc,1,5
/inverness/,16,4
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0nwNLSukCAUr5trirAsGdqqvU7Nir2XgdGNUj2eSRfXaSqEm7kmgBcWzc,1,3
/courses/statistical-modelling/,1,30
/blog/meet-the-team-aileen-mcdonald/,5,3
/data-analysis-announcement/?fbclid=IwAR3Cj0q5QGGCSN8h2JLdACs31g79D6ZsQkj2p4vkYPXlqGACBV7RhrCT9LM,1,1
/courses/data-carpentry/,38,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=8086903167,1,1
/,59,9
/events/glasgow/,1,25
/blog/category/whats-new/,1,22
/courses/professional-software-development/apply/course_application_2,6,3
/blog/meet-colin-instructor-at-codeclan/,8,1
/about-us/become-a-data-instructor/?fbclid=IwAR2y7v8tf8WKapd8OBjZyevxtlwEkqu57_O7t3WqtTP_Dact-GOub0PY0zY,1,1
/events/edinburgh/,57,2
/courses/inverness/,1,12
/about-us/,6,9
/blog/2017/03/23/,1,1
/courses/edaid-apply/data/data_analysis_application_2,1,7
/for-employers/sponsorships/,3,3
/store/notepad/,3,2
/blog/2018/10/04/,1,1
/blog/category/data-analysis/,1,13
/courses/thank-you-for-your-application/,2,1
/digital-careers/data-scientist/,10,1
/digital-careers/ux-consultant/,1,23
/digital-careers/product-owner/,1,23
/pre-course-work/,3,10
/blog/category/inspiring-stories/page/2/,1,4
/blog/digital-development-loan/,4,3
/?mc_cid=88ea03c9e2&mc_eid=7298f17841,1,1
/data-analysis-announcement/?li_fat_id=b4c5fc1a-d434-4140-a34a-4ec895c84e73,1,1
/blog/2018/04/27/,1,1
/about-us/,30,7
/about-us/our-team/our-board/,148,1
/blog/category/careers-in-tech/,2,4
/courses/understanding-programming/?mc_cid=bdf4fbbe4b&mc_eid=2089ba313c,1,1
/courses/python-for-developers/?mc_cid=aab1876c7f&mc_eid=fc51e8be97,1,1
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=ec6618e058,1,1
/events/alumni-events/,1,9
/courses/thank-you-for-your-application/,1,25
/courses/ux-advanced/,8,8
/?mc_cid=88ea03c9e2&mc_eid=28b740b63a,1,1
/data-analysis-announcement/?fbclid=IwAR0VNZmsCRQ2fgrKTtA101tiO38oUHGKFiF30DX1dbOW8e2WjAodIkk3bvg,1,1
/courses/bespoke-courses/,3,10
/events/info-taster-session-events/?fbclid=IwAR0bqk7ChEaS_4N7l_pmrX4n4MXTL7rIxFf-nPMW0ShVoE0WX7DiYbH5T2k,1,1
/courses/full-stack-web-development/,2,13
/blog/author/lillian/page/3/,1,8
/courses/intro-to-r/,2,21
/courses/?fbclid=IwAR3zCO8qO9T2aO99obAdV5ttQRVdHvNKdWLDzqwdrSZOxraaMVXUgbzOzCs,1,1
/blog/page/14/,2,1
/blog/employers-catriona-dick-zonal/,4,1
/data-analysis-announcement/?li_fat_id=5cb29d9e-a011-4742-bd16-10368bb977bb,1,1
/data-analysis-announcement/?fbclid=IwAR3CvJ0KteN4VdkbtTraPFMkP3e-IP7eMizr_OwbOSw1rYYOARj_BB5kU2Q,1,1
/blog/linda-scott-codeclan-cmo/,1,8
/data-analysis-announcement/apply-for-data-analysis/,26,6
/about-us/become-an-instructor/,2,18
/pre-course-work-sw/,1,1
/blog/2018/04/17/,1,1
/courses/professional-software-development/curriculum/,6,15
/for-employers/employer-case-studies/zonal-case-study/,3,3
/for-employers/become-a-partner/,13,4
/about-us/join-us/comms-officer/,4,3
/?fbclid=IwAR1bCJF2u7Q6dyrafDO2qnbPi5jaQxPyebPggU3xDon_05c1FH8HSwpHkTc,1,1
/data-analysis-announcement/codeclan.com/data-analysis-announcement/apply-for-data-analysis/,1,5
/data-analysis-announcement/?fbclid=IwAR1Vuj6uODNyeUBoKoZxhlRCAYRfrOQX3Urj4QeOtcFNNURVLEfcVrXIZws,1,1
/data-analysis-announcement/?li_fat_id=e83d42a7-1d5d-42f9-aff3-099c4649e084,1,1
/blog/graduates-peter-tester-junior-software-developer/,1,7
/courses/ux-design-fundamentals/,7,11
/blog/codeclan-celebrates-turning-four-after-graduation-milestone/,3,3
/blog/data-science-r-programming/,11,1
/blog/graduates-charley-junior-developer/,1,2
/?fbclid=IwAR0I8D4_cTKZ89ILnGhShNrlxDvfa50pENq-eiIaFDQaamKQt0iDKeVaouU,1,1
/courses/full-stack-web-development/,1,19
/blog/student-codeclan-expect-prepare/,11,1
/blog/melindas-memo-june-2019/,2,3
/data-analysis-announcement/?li_fat_id=675b31bd-997e-420a-9ae8-800b4cacf1eb,1,1
/courses/,10,13
/blog/category/inspiring-stories/,3,4
/data-analysis-announcement/,5765,2
/events/info-taster-session-events/?fbclid=IwAR1x3NYmVbrCGpgD-mYixwdZzK1SGepCpMu2sP8Z0UJ8Q8YMtvLli-X0DhA,1,1
/courses/professional-software-development/,10,14
/blog/tag/turing-festival/,1,1
/courses/full-stack-web-development/?fbclid=IwAR0KSD3GPN63VXXe2UClCYGrPvdfx8C9iQQ6zLgNz7q2TMiq87FhjeeKGPg,1,1
/blog/codeclan-glasgow-employer-partners/,1,7
/for-employers/,8,9
/blog/learn-to-code-working/,1,12
/the-codeclan-experience/,1,18
/events/info-taster-session-events/?fbclid=IwAR03QYMI_nTOr2-Kw4w2TDrWMYH9leSnThweQsQAtd2g0iFjpUAwJy-3HaQ,1,1
/blog/graduates-journalist-junior-developer/,1,14
/blog/stress-awareness-month/,2,2
/about-us/join-us/,131,3
/events/info-taster-session-events/?fbclid=IwAR00yGWcn-uEv_Ztj5y3Y6yHmCEPPgD3m8nZdUhU0vHkDF_LOgeTpOthPOk,1,7
/courses/data-carpentry/,45,1
/blog/celebrate-joint-graduation/,1,5
/courses/edaid-apply/,1,21
/funding/,9,3
/events/info-taster-session-events/?fbclid=IwAR0RSozZ53KVtxiahsQleClggTFhH8qb0bV-9-zwCs0WnYlE8pMwf9z-FYM,1,1
/data-analysis-announcement/?fbclid=IwAR0R15hqTo3Wtdw-F-c7H-VmR2CXZtBuNNJTLUAq-lb5Eda2p1nTHSmyKsU,1,1
/digital-careers/?fbclid=IwAR1MotaS1g36oRCY_HjQnED64TuUrHck-dlCtRN30YNqoyWgAUrpdg0xmrg,1,1
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR3gMgyQt9tmzhbgFbTstxQqRMvfbaZwOG3q_wZvExc_IdqmluGs1IDwkX4,1,1
/courses/temp-bespoke-courses-2/?preview_id=22592&preview_nonce=71b1531dbd&preview=true,1,1
/blog/,1,34
/enquire/,18,7
/blog/hiring-developers-for-the-future/,25,1
/blog/2019/06/18/,1,1
/blog/category/whats-happening-at-codeclan/,1,30
/blog/current-skills-perfect-coding/,1,12
/about-us/join-us/job-applicant-privacy-notice/,2,2
/data-analysis-announcement/?li_fat_id=e065ed78-d53f-4090-82d9-ae28407aa462,1,1
/courses/professional-software-development/?fbclid=IwAR2PYQ816km-OmqBX3afsDJ2twftPzor8hI3YiVgbv4fievzdlcTA22zlxA,1,1
/about-us/join-us/marketing-content-executive/,1,1
/blog/hire-a-developer-technical-interviews/,1,10
/digital-careers/,7,9
/data-analysis-announcement/?fbclid=IwAR2bAP0MbttML-62_0ysd3KN-wPib4NiG8tODMCqtEMadQb4H2vZiAYlZY4,1,1
/blog/barriers-to-employment-get-digitall/,1,3
/courses/full-stack-web-development/?fbclid=IwAR3ZImG7rKEI-rgy0zvjTMjCqalrO7Bab17Je1JOLARlFBLT8XCEeRsgqkY,1,1
/phpmyadmin,1,5
/blog/codeclan-finalist-in-scottish-financial-technology-awards/,1,13
/data-analysis-announcement/?fbclid=IwAR1U6QrulN01f9fMiPG4B8G-ZJZX9qnkLGL8bTrPqRCS8XIIXlNZx1L4E_A,1,1
/courses/,3,21
/data-analysis-announcement/?fbclid=IwAR0bMaClxjQtbpcQI2kaAncib30rpYNyXD6_WrIDG3owgKqF-Oj9NH54e-0,1,1
/blog/claires-coding-journey-from-hobby-to-career/,2,4
/courses/edaid-apply/data-analysis/data_analysis_application_2,1,7
/courses/professional-software-development/student-projects/,1,12
/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,9,1
/blog/page/8/,1,9
/courses/?fbclid=IwAR1T5p66izfr-R2y6sVKv3bQDbsmvFx24CFv8SMKa5qtqhmHk4SaSI3H-Wc,1,1
/courses/edinburgh/,37,4
/blog/day-life-software-developer/,2,1
/?fbclid=IwAR2Q_PrchBQFo2BCx_-dBpSareZRryKbtxSTEntrkxUxtQdB-3Tt3XGtWV4,1,1
/data-analysis-announcement/?li_fat_id=2f97f851-15b9-412a-a3bd-622cb1b1838d,1,1
/courses/full-stack-web-development/cost-and-funding/,1,23
/courses/full-stack-web-development/?fbclid=IwAR12viztbcof4WvvDdpWskjW31UtdgrWZ9XLr180acoJbeuLKiVtPqcnguU,1,1
/blog/page/16/,1,2
/about-us/,1,17
/blog/meet-the-team-aileen-mcdonald/,1,8
/courses/short-courses/?fbclid=IwAR1gkwwv1C5Z3CwOzh3K0zwAmdSRUR3T6Rrq0MXn55RFHxov9nqzzNrXZo0,1,1
/courses/professional-software-development/application-and-dates/,1,19
/courses/full-stack-web-development/cost-and-funding/?fbclid=IwAR0r0WZX4GcWzDB5SwnGHJleOHqnBQPNaVE8h452IBdlQyZLtO0cNpCEDgw,1,1
/blog/graduates-peter-tester-junior-software-developer/,3,5
/edinburgh/,153,1
/data-analysis-announcement/data-course-application-process/,3,10
/data-analysis-announcement/?fbclid=IwAR2U0m226WjAeGexqrdvAuWSx0reGippj5L_2ZvDkL3OC35WYHBqXNAngF0,1,1
/blog/author/codeclan/page/7/,1,1
/admissions-track-data/,1,8
/courses/short-courses/?mc_cid=5d0201ce3f&mc_eid=1cfb51895a,1,1
/courses/edaid-apply/,1,11
/courses/professional-software-development/,172,6
/blog/meet-our-graduates-daniel-at-dog/,1,2
/data-analysis-announcement/cost-and-funding/,64,4
/events/inverness-events/,25,3
/courses/data-analysis/?fbclid=IwAR04cYLBIVhObBKzEo4CMbuWXu-7Q_d28RDBtMKbc8kP2kpBGDjpy-EgO2s,1,1
/courses/data-analysis/,28,3
/courses/professional-software-development/cost-and-funding/,85,9
/blog/day-life-software-developer/,1,2
/courses/browse-all-course-dates/,3,10
/for-employers/employer-case-studies/,4,4
/data-analysis-announcement/?fbclid=IwAR3CvJ0KteN4VdkbtTraPFMkP3e-IP7eMizr_OwbOSw1rYYOARj_BB5kU2Q,1,1
/store/umbrella-telescopic/,3,1
/blog/data-analysis-course-glasgow-launch/,4,4
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=bb941f1765,1,1
/the-codeclan-experience/,55,1
/data-analysis-announcement/?fbclid=IwAR2RFyWCuRArj4lr1p9s6corOnvY93XM0rw1YuqpJptwdmLRpIwBXHnfxyA,1,1
/blog/category/data-analysis/,1,19
/courses/thank-you-for-your-application/,1,15
/blog/suzanne-qa-engineer/,1,1
/courses/edaid-apply/psd/course_application_1,1,8
/store/umbrella-telescopic/,1,2
/blog/what-is-javascript-and-why-learn-it/,2,5
/blog/data-science-r-programming/,1,6
/courses/full-stack-web-development/?fbclid=IwAR1lj42jEDsiMc0EuEJZgDm5QZcwNmm1j14rsvn3vXk-qhQC0KqPZO0-v-A,1,1
/data-analysis-announcement/?fbclid=IwAR2cTIuuAZgbppTR9WGCyfzvst77T0BC8MuX4rot5hszpLd7lN1CX7NUQ8g,1,1
/data-analysis-announcement/?li_fat_id=d20a9b86-5484-4137-9313-90622ea45fdc,1,1
/courses/full-stack-web-development/?fbclid=IwAR3kiiJqjmCl4HqHnwVOY1OiHbP5yqTt95n7RQ6nZkFr0knCpVgnxjLUc6c,1,1
/digital-careers/test-engineer/,1,10
/data-analysis-announcement/?mc_cid=5d0201ce3f&mc_eid=db716c5eac,1,1
/courses/professional-software-development/?fbclid=IwAR3L_xLua71hfvbRyl4ijR4wGKmTgV6QEp9RjDGz5-dCpsn5eKq7IcbauwE,1,1
/blog/,3,12
/blog/say-hello-to-edinburgh-cohort-33/,10,2
/courses/full-stack-web-development/?fbclid=IwAR2oJZ4knxAH90112YXG8F1Q2LEA-i1RMMSwUBVxXxDRvuik-mp4SOwCjEc,1,10
/courses/full-stack-web-development/?fbclid=IwAR2N3ZZI_WyZz1s1IN2BHVIZjvtYUxhyokjjjk2D4JH1I0VRMPq0OIkpszs,1,1
/blog/author/codeclan/,1,4
/blog/,2,15
/store/zipped-hoodie/,2,2
/blog/category/whats-happening-at-codeclan/,1,15
/events/info-taster-session-events/?fbclid=IwAR3hbT4RsoY_9mtY8Y1R9gzA8tbq1ac8XeoB77ihvRXZWsLSZq4A1upV4Tw,1,1
/events/other-events/,2,10
/events/info-taster-session-events/?fbclid=IwAR055CsdBP_MhioZtXhlFCy_5-JjgQsP8SfetPdhZeuU6nJWIKNS6osyzAY,1,1
/site-map/,1,8
/data-analysis-announcement/?li_fat_id=1b587a0f-39ae-4407-b896-6b7c302a123f,1,1
/courses/data-carpentry/,1,11
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR10mlYFSJh7f9x8Q9y7KW31LHXiDuJ_EYeZSPW3_M5bjvQ-pWLdbUSSbU4,1,1
/data-analysis-announcement/?fbclid=IwAR12jHJe-nXF_aBNJ9D9hOgHuE-ncfXpeRUmg-KwZNdZ-dxf_SdDLWHmVwA,1,1
/blog/tag/cohort/,1,1
/courses/professional-software-development/student-projects/,5,3
/courses/professional-software-development/sarahs-reskilling-story/,1,23
/about-us/become-an-instructor/,19,4
/blog/2017/04/06/,1,1
/courses/ux-advanced/,83,2
/events/info-taster-session-events/?fbclid=IwAR0ey3MA7xhyyKLsdG0UUDfE8-J_g-mJykT8nypXTSwNIKB6ZWXzENO35cs,1,1
/the-codeclan-experience/,11,6
/courses/thank-you-for-your-application/,110,1
/data-analysis-announcement/?li_fat_id=5093745a-d09a-4d83-b0d3-edcf3be9299c,1,1
/?_hsenc=p2ANqtz-9CNLC36WMXmn9G8vF-S6tnMYuOT7iXQ1HSmLFSXlX_Fge46qxJprU130v5c8HuF60MW9y8Cr6VqvLn0fwVpbyUtXE0bA&_hsmi=78842430,1,1
/digital-careers/test-engineer/,1,9
/?fbclid=IwAR3mRX0Dyu6tK5Tgxt0KTMr9LH2pbTxpKelNR4Lbyiz1k7nFH922jGtqIac,1,1
/?fbclid=IwAR0juTT2fuSsgTVfmHpZx1oZC8-033t4qN6CodTpV2MCraJcmYSBcOqU63o,1,1
/courses/glasgow/,2,10
/course_java,1,2
/for-employers/sponsorships/,2,4
/courses/,10,11
/courses/thank-you-for-your-application/,34,1
/for-employers/employer-case-studies/freeagent/,5,2
/courses/understanding-programming/,1,16
/blog/why-learn-coding/coding-guide-download/,2,1
/data-analysis-announcement/?fbclid=IwAR3aSx5B53_3nSoS2vC8HhxMhpg3a4l_HeGkO4CxhPTHw4e7Fnvp73e-NZw,1,1
/events/info-taster-session-events/?fbclid=IwAR0ey3MA7xhyyKLsdG0UUDfE8-J_g-mJykT8nypXTSwNIKB6ZWXzENO35cs,1,1
/the-codeclan-experience/,13,5
/courses/short-courses/,13,3
/courses/full-stack-web-development/?fbclid=IwAR2oZdcDdPEkSvCaHe2mXZo2f-b21tAqaevf3zoMXHgywlrl4YFQNpllbj4,1,14
/data-analysis-announcement/dataset-exercise/,22,1
/blog/meet-ally-software-development-instructor-at-codeclan/,1,5
/blog/9-common-misconceptions-coding/,2,3
/blog/our-guide-to-funding-our-full-time-courses/,1,12
/blog/tag/course/,1,1
/data-analysis-announcement/?li_fat_id=0e828aa7-a25c-427a-85d4-2f8a7328017d,1,1
/courses/short-courses/?fbclid=IwAR15BjZ42h5OMwRQPrMzkMJS3xCWuUBxbFfpPN11DqsV-x-hA8TthgJSKTI,1,1
/courses/r-programming/?mc_cid=bdf4fbbe4b&mc_eid=5f2e658b55,1,4
/courses/professional-software-development/cost-and-funding/,1,24
/courses/glasgow/,1,15
/blog/primary-teacher-to-java-developer/,1,17
/courses/data-analysis/,3,11
/blog/7-celebrities-didnt-know-code/,1,12
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=38a6eb7595,1,1
/courses/programming-with-r/,1,3
/courses/professional-software-development/student-projects/,9,6
/courses/python-for-developers/,4,13
/blog/tag/august/,1,1
/about-us/join-us/,10,8
/data-analysis-announcement/?fbclid=IwAR2ZmDvWVPaNxE3HN3W9UoMjl7o0QX68wYPsmXQyTNoSReqTKEac7xakoiU,1,1
/courses/agile-for-effective-teams/,44,4
/data-analysis-announcement/?fbclid=IwAR1kXX5zXnqa29ptA3MYPqVcVL071IkGegvx87QPoo507jPf-R71EJtMvh8,1,1
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1BaVW6ov8-u2liQz9ITPJGhGZxbDYbJUp8w6QASxjUBr_fY5JUYPdZWiQ,1,1
/events/other-events/,2,8
/events/info-taster-session-events/?fbclid=IwAR2h8pcfknf0ZY-JM_O4BpvyqHATRwhMCQbH7zgEH8CcdPwDGAqIOoyVXTI,1,1
/for-employers/upskill-your-staff/,1,18
/courses/full-stack-web-development/cost-and-funding/,20,7
/blog/category/learning-to-code/page/3/,1,8
/blog/,3,9
/data-analysis-announcement/?fbclid=IwAR25HrcTnNTnQcze8RDZBFiF_7fUjc1bj-bk3PqarNlq38IJMGdDKb_n6Sw,1,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=be8af57fca,1,1
/blog/free-courses-launched-techmums/,5,3
/blog/fiona-adam-talk-ux-human-choices-bad-websites/,1,13
/blog/most-asked-questions/,2,4
/courses/understanding-programming/?mc_cid=bdf4fbbe4b&mc_eid=fe774051da,1,1
/blog/category/learning-to-code/,2,7
/events/info-taster-session-events/?fbclid=IwAR3lmQVbOMJxo1fRvi7qT2BFh-OXo5-vFBifXq3OfuQEsiN66oZkL1zDyLo,1,10
/blog/2018/09/07/,1,1
/courses/thank-you-data-analysis-application/,3,10
/the-codeclan-experience/,1,14
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=38a6eb7595,1,1
/courses/understanding-programming/,5,13
/store/,2,10
/courses/professional-software-development/application-and-dates/,2,19
/data-analysis-announcement/?mc_cid=5d0201ce3f&mc_eid=db716c5eac,1,2
/blog/linda-scott-codeclan-cmo/?fbclid=IwAR3cnYxQt3EVcIWxSuyawRgeGYcCvsG-itlpezfLnYDjwixEuFglUBC4kQg,1,2
/blog/category/industry/,1,2
/blog/author/laura-sutherland/,1,1
/courses/professional-software-development/?fbclid=IwAR1SYFoERxxrD2RwR7uTGxzx3ldACteGpjNh3NwsaaaUhAbSI3_2TZ_RFLY,1,1
/events/info-taster-session-events/?fbclid=IwAR0IuJJu50D1kGP3HkfiwwA1WHLJwlM4CGo5ASkYxgDf5pRtpDvUkaffB1s,1,1
/blog/2019/02/12/,1,1
/blog/meet-codeclans-first-highlands-partners/?mc_cid=063021d9ba&mc_eid=308cffa21b,1,1
/courses/glasgow/,8,7
/about-us/become-a-data-instructor/,5,5
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=cd80e34928,1,1
/black-friday-lottery/terms-and-conditions/?mc_cid=5441c8a4f7&mc_eid=4329ef02e8,1,1
/for-employers/,39,7
/digital-careers/support-engineer/,2,12
/blog/tag/career/,1,1
/blog/hire-developers-online-tests/,1,2
/data-analysis-announcement/,32,9
/courses/understanding-programming/,113,1
/courses/bespoke-courses/,1,21
/courses/short-courses/?fbclid=IwAR2chAeUdKlXn_bvUyIHD3R4hIEbK833E3kWaTI4gLPIVU_oZCz6Lgt9aCY,1,1
/inverness/,5,7
/courses/full-stack-web-development/?fbclid=IwAR3iM6azQj5HVxxah2uc-1Utz-ovjc2N5DR3odvgg6Juy40TsZU03sy9UwE,1,1
/data-analysis-announcement/?fbclid=IwAR1XJtpuBoWqW5rYAISlk4yewGo1WjG-EKMCAKjQ88ZglXblmwBhqYzmqII,1,1
/?fbclid=IwAR2WMCOSHoe9EUsVoPRjcRa-9hHZd5qT-e2KebOcDo0MBvdr49QTTorWoFU,1,1
/admissions-track/,1,11
/courses/inverness/,1,18
/blog/graduate-milestone-diversity/,1,3
/courses/professional-software-development/cost-and-funding/,1,32
/courses/thank-you-applying-web-development/,1,3
/courses/full-stack-web-development/?fbclid=IwAR2N3ZZI_WyZz1s1IN2BHVIZjvtYUxhyokjjjk2D4JH1I0VRMPq0OIkpszs,1,1
/courses/understanding-programming/,1,11
/data-analysis-announcement/,1,34
/blog/most-asked-questions/,3,8
/blog/author/codeclan/page/2/,1,1
/courses/edaid-apply/,22,6
/blog/2018-our-year-in-review/,1,11
/data-analysis-announcement/?li_fat_id=5cb29d9e-a011-4742-bd16-10368bb977bb,1,1
/digital-careers/test-engineer/,1,4
/for-employers/,38,6
/blog/students-prototyped-online-dashboard-sustainability-consultancy/,2,3
/courses/agile-for-effective-teams/?fbclid=IwAR1H5R4_35v0NGdYvE6CDThsgUTeic5gr1h3r0YcIBHj5RInheRSXUE5ocg,1,2
/glasgow/,41,4
/digital-careers/product-owner/,1,15
/blog/meet-partners-freeagent/,1,17
/blog/meet-codeclans-first-highlands-partners/,1,15
/courses/thank-you-for-your-application/,5,3
/about-us/become-an-instructor/,18,4
/?elementor-preview=15&ver=1574866014,1,3
/blog/graphic-designer-trainee-software-developer-meet-tahnee/,11,1
/data-analysis-announcement/?li_fat_id=0bc229fe-2a6c-4677-b3fd-510eeef4ebf3,1,1
/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,2,12
/courses/professional-software-development/cost-and-funding/,113,5
/blog/tag/melinda-matthews-clarkson/,2,1
/data-analysis-announcement/data-course-application-process/,9,8
/blog/day-in-life-jia-coding/,2,1
/admissions-track/,1,9
/courses/understanding-programming/,1,12
/courses/professional-software-development/thank-you-syllabus-download/,6,13
/blog/2018/04/09/,1,1
/the-codeclan-experience/,55,2
/about-us/join-us/partner-account-manager-smes/,2,8
/data-analysis-announcement/?fbclid=IwAR2cTIuuAZgbppTR9WGCyfzvst77T0BC8MuX4rot5hszpLd7lN1CX7NUQ8g,1,1
/data-analysis-announcement/?fbclid=IwAR2TAocy2H74CKO8jWfTfn0-0JZuaF3A0qAnqJS60ghQAPW6vyuF7l-zLN0,1,1
/courses/python-for-developers/?mc_cid=aab1876c7f&mc_eid=2636c0f3bc,1,1
/events/inverness-events/,1,10
/courses/r-programming/,2,13
/enquire/thank-you-for-your-enquiry/,4,5
/the-codeclan-experience/,1,27
/courses/short-courses/?mc_cid=aab1876c7f&mc_eid=1f62f82d75,1,1
/events/,3,8
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=da5d80d6b5,1,2
/courses/r-programming/,44,3
/courses/short-courses/?mc_cid=5d0201ce3f&mc_eid=3da6eccb9d,1,1
/data-analysis-announcement/?fbclid=IwAR3F2596VcnDiQdzmC_NMnyHJkS3N4N86w8HambycUpB4lvf88cx60IX-Sw,1,1
/blog/codeclan-highlands-gets-a-space-in-wasps/,2,7
/courses/understanding-software-development/?mc_cid=915f07a8f4&mc_eid=b0edaa8b3d,1,1
/blog/meet-the-team-niall-morris/?fbclid=IwAR3GafXsMlMpAzLxRVDdXSZpeQ5LIR4-nPPOaDWCJg_1sfRSZulcPbyV2co,1,1
/store/,1,10
/data-analysis-announcement/?fbclid=IwAR2q4bq62vRzDOOCfwu7tlJV7u2yPov-0DsNu4tDhh2x06vBFW7IWQ4o830,1,1
/glasgow/?fbclid=IwAR0mUq56wfSsRQQ4V67OhZLas12MsNHZQ2IHGJCrwcbrhg0OvahM4j9_RUM,1,1
/blog/linda-scott-codeclan-cmo/,4,1
/about-us/join-us/,2,16
/blog/scottish-companies-tech-gender-gap/,20,1
/blog/tag/alumni/,2,1
/blog/meet-our-graduates-alex-junior-software-developer/,9,1
/courses/edaid-apply/,1,21
/store/logo-t-shirt/,2,1
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=118a208a99,1,1
/blog/page/3/,1,8
/black-friday-lottery/?fbclid=IwAR0VP--2aT7Tkg1RufawisUEksyhnRfLxU4Dkw5VNPTyiNUMilZyt0azrBg,1,1
/courses/thank-you-for-joining-our-data-carpentry-course/,1,11
/?fbclid=IwAR1sEzzK5uatEGPMnqPxmuMo8dL5_0LyW0etzYCTLsb076Q_g9lhT5hAftc,1,1
/data-analysis-announcement/?fbclid=IwAR15M7a6fe7t32ryfUK15MqLr2NdgDoleiCGEqhF8IUgxNayBgH1OI3VnMc,1,1
/courses/agile-for-effective-teams/,1,20
/data-analysis-announcement/?fbclid=IwAR1tWAbKAtmuNbg_xrS6FA6xWL_P0UYfDv__E69OAoz9xreawPY-2QQ6sB8,1,4
/?fbclid=IwAR20Rv9Caae0YqIMzDLe4oofMghDoNKaDxX5KSx7QXj5kCHtJsnB5YqxOrE,1,1
/blog/2016/08/18/,1,1
/events/info-taster-session-events/?fbclid=IwAR3ZKFtRYF4_7s7QST2HY01QpUtImyQEDF_JC3ctJ2iHTP0AnyZJAdbDnX0,1,1
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,2,2
/courses/python-for-developers/,10,7
/the-codeclan-experience/,4,7
/data-analysis-announcement/,1,37
/blog/,6,7
/the-codeclan-experience/a-typical-day/,11,9
/about-us/join-us/?fbclid=IwAR1ZOYTO1VJguW8FCOVxmQjm35qo6YtAkKlB379BhdNZ2nj9ufTH7c691dA,1,1
/courses/?mc_cid=bdf4fbbe4b&mc_eid=d0f09c70d2,1,1
/about-us/become-an-instructor/?fbclid=IwAR2Wg2sQcXJE7VCsrs14ROcepX69CUBOtb5pVLtmfjMag_WVne5PXLauC_s,1,1
/data-analysis-announcement/?fbclid=IwAR0M1Ku6yIcXrinW02dB5z3NSdQ8nRj3tHqS8_bAjiFFMyCdX8SMoYc1RXA,1,1
