date,goal_completion_count,user_id,step,page,event
2020-01-03,1,560,0,company.com/events/info-taster-session-events/,NA
2019-10-19,1,162,2,company.com/,NA
2020-01-13,1,1449,0,company.com/events/info-taster-session-events/,NA
2019-11-04,1,100,0,company.com/events/edinburgh/,NA
2019-09-09,1,1482,2,company.com/,10
2019-09-02,1,321,2,company.com/,10
2019-11-25,1,1240,1,company.com/courses/professional-software-development/,10
2019-12-08,1,724,1,company.com/,10
2019-10-05,1,1016,1,company.com/courses/professional-software-development/,NA
2020-02-27,1,677,0,company.com/events/info-taster-session-events/,NA
2019-12-28,1,1422,0,company.com/events/info-taster-session-events/,NA
2020-01-06,1,1166,2,company.com/courses/edinburgh/,NA
2019-11-25,1,1240,0,company.com/events/info-taster-session-events/,NA
2019-10-01,1,102,3,company.com/the-codeclan-experience/a-typical-day/,NA
2020-02-04,1,933,2,company.com/about-us/our-team/,NA
2020-01-28,1,1232,0,company.com/events/info-taster-session-events/,NA
2019-09-24,1,1104,0,company.com/events/info-taster-session-events/,NA
2020-01-31,1,1190,0,company.com/events/info-taster-session-events/,NA
2019-09-12,1,1305,0,company.com/events/info-taster-session-events/,NA
2019-12-05,1,319,1,company.com/glasgow/,10
2019-12-27,1,1625,1,company.com/the-codeclan-experience/the-alumni/,10
2019-11-08,1,359,3,company.com/courses/,10
2019-11-01,1,217,0,company.com/events/glasgow/,10
2019-09-18,1,1602,1,company.com/events/,10
2020-02-03,1,1216,3,company.com/courses/professional-software-development/,10
2019-10-14,1,1543,3,company.com/events/info-taster-session-events/,10
2020-01-21,1,928,0,company.com/events/info-taster-session-events/,10
2019-12-17,1,729,1,company.com/,NA
2020-01-21,1,928,1,company.com/,NA
2020-01-13,1,1070,0,company.com/events/info-taster-session-events/,NA
2020-01-10,1,586,0,company.com/events/info-taster-session-events/,NA
2020-01-20,1,792,1,company.com/,NA
2020-01-06,1,1654,1,company.com/the-codeclan-experience/a-typical-day/,NA
2019-09-13,1,1476,2,company.com/,NA
2020-01-23,1,1172,3,company.com/data-analysis-announcement/,NA
2019-09-03,1,1395,2,company.com/courses/,10
2020-01-12,1,771,0,company.com/events/info-taster-session-events/,10
2019-09-18,1,1602,1,company.com/events/other-events/,10
2020-02-04,1,917,3,company.com/events/other-events/,10
2020-01-10,1,1066,2,company.com/,10
2020-02-04,1,70,2,company.com/,10
2020-02-03,1,639,0,company.com/events/info-taster-session-events/,10
2019-12-18,1,1270,3,company.com/courses/professional-software-development/cost-and-funding/,10
2019-09-06,1,1618,1,company.com/glasgow/,10
2019-10-09,1,1434,0,company.com/events/info-taster-session-events/,10
2019-09-19,1,1390,1,company.com/data-analysis-announcement/,10
2019-12-17,1,873,0,company.com/events/info-taster-session-events/,10
2020-02-02,1,990,1,company.com/courses/full-stack-web-development/,NA
2019-09-18,1,1426,1,company.com/data-analysis-announcement/,NA
2019-10-06,1,267,0,company.com/events/glasgow/,NA
2019-09-09,1,1126,0,company.com/events/info-taster-session-events/,NA
2019-10-28,1,1345,1,company.com/data-analysis-announcement/,10
2019-10-31,1,225,3,company.com/courses/professional-software-development/,10
2020-02-05,1,1082,1,company.com/courses/professional-software-development/,10
2019-09-02,1,245,0,company.com/events/glasgow/,10
2019-10-01,1,1184,2,company.com/courses/professional-software-development/apply/,NA
2019-09-03,1,1296,3,company.com/courses/ux-advanced/,NA
2019-10-22,1,164,1,company.com/events/,NA
2019-12-25,1,936,0,company.com/events/info-taster-session-events/,NA
2019-10-08,1,440,0,company.com/events/info-taster-session-events/,10
2020-01-26,1,1030,1,company.com/courses/professional-software-development/,10
2020-01-02,1,1355,0,company.com/events/info-taster-session-events/,NA
2019-09-24,1,1042,0,company.com/events/info-taster-session-events/,NA
2020-02-26,1,1083,2,company.com/,NA
2019-09-05,1,686,1,company.com/,NA
2019-09-05,1,1378,0,company.com/events/info-taster-session-events/,NA
2019-09-18,1,1602,2,company.com/events/other-events/,NA
2019-10-01,1,349,2,company.com/,NA
2019-09-08,1,1526,1,company.com/events/,NA
2020-02-24,1,206,2,company.com/courses/understanding-programming/,NA
2020-01-06,1,1166,1,company.com/courses/professional-software-development/,NA
2020-02-05,1,842,0,company.com/events/info-taster-session-events/,NA
2020-01-06,1,1166,1,company.com/courses/professional-software-development/,NA
2019-09-17,1,391,1,company.com/Glasgow/,10
2019-11-27,1,1319,1,company.com/data-analysis-announcement/,10
2019-10-11,1,1191,3,company.com/courses/professional-software-development/,NA
2019-09-12,1,275,1,company.com/events/,NA
2020-01-01,1,1148,1,company.com/courses/professional-software-development/,NA
2019-09-18,1,104,0,company.com/events/edinburgh/,NA
2019-09-10,1,120,0,company.com/events/edinburgh/,10
2019-09-13,1,1336,1,company.com/data-analysis-announcement/,10
2019-09-18,1,694,0,company.com/events/info-taster-session-events/,10
2020-01-30,1,629,0,company.com/events/info-taster-session-events/,10
2019-09-23,1,231,2,company.com/courses/professional-software-development/curriculum/,10
2020-02-26,1,900,3,company.com/courses/professional-software-development/apply/,NA
2019-09-23,1,231,3,company.com/courses/professional-software-development/apply/,NA
2020-02-03,1,1150,1,company.com/courses/professional-software-development/,NA
2019-12-10,1,1634,1,company.com/the-codeclan-experience/the-alumni/,NA
2019-09-13,1,285,0,company.com/events/glasgow/,NA
2019-10-04,1,1404,3,company.com/courses/professional-software-development/,NA
2019-10-31,1,281,3,company.com/courses/professional-software-development/,NA
2019-12-02,1,720,1,company.com/,NA
2019-12-20,1,893,1,company.com/,NA
2020-01-06,1,51,1,company.com/events/edinburgh/,NA
2019-09-20,1,395,0,company.com/events/glasgow/,NA
2020-01-29,1,1248,3,company.com/courses/professional-software-development/,NA
2019-09-18,1,142,1,company.com/events/,NA
2019-11-20,1,1562,1,company.com/,NA
2020-01-08,1,906,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2020-01-12,1,1198,0,company.com/events/info-taster-session-events/,NA
2020-01-11,1,762,0,company.com/events/info-taster-session-events/,NA
2019-10-01,1,1443,2,company.com/events/info-taster-session-events/,NA
2019-09-05,1,924,1,company.com/,NA
2019-11-05,1,955,2,company.com/admissions-track/,NA
2019-10-10,1,1510,2,company.com/,NA
2019-11-19,1,1550,1,company.com/events/,NA
2019-09-10,1,118,0,company.com/events/edinburgh/,NA
2019-09-23,1,1340,1,company.com/data-analysis-announcement/,NA
2019-09-08,1,1250,0,company.com/events/info-taster-session-events/,NA
2020-01-08,1,575,0,company.com/events/info-taster-session-events/,NA
2019-09-17,1,691,0,company.com/events/info-taster-session-events/,NA
2020-01-23,1,1548,0,company.com/events/info-taster-session-events/,NA
2020-02-09,1,954,1,company.com/black-friday-lottery/,NA
2020-01-21,1,38,1,company.com/courses/professional-software-development/,NA
2019-10-15,1,1105,2,company.com/courses/,NA
2020-02-21,1,1252,0,company.com/events/info-taster-session-events/,NA
2019-09-29,1,184,3,company.com/,NA
2019-10-10,1,1292,3,company.com/courses/statistical-modelling/,NA
2019-09-03,1,1296,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-10-02,1,1471,0,company.com/events/info-taster-session-events/,NA
2019-09-16,1,369,1,company.com/glasgow/,NA
2020-02-04,1,837,1,company.com/,NA
2019-09-18,1,964,0,company.com/events/info-taster-session-events/,NA
2019-10-21,1,1513,0,company.com/events/info-taster-session-events/,NA
2019-12-05,1,259,1,company.com/events/,NA
2019-12-25,1,546,0,company.com/events/info-taster-session-events/,NA
2019-10-07,1,40,2,company.com/,NA
2020-01-29,1,815,1,company.com/,NA
2020-01-10,1,1066,1,company.com/courses/professional-software-development/,NA
2019-09-06,1,112,1,company.com/events/,NA
2019-10-07,1,40,3,company.com/courses/professional-software-development/career-support/,NA
2020-02-22,1,1584,1,company.com/events/info-taster-session-events/,NA
2019-12-18,1,1376,1,company.com/data-analysis-announcement/,NA
2020-01-29,1,814,0,company.com/events/info-taster-session-events/,NA
2019-11-17,1,1518,0,company.com/events/info-taster-session-events/,NA
2020-01-01,1,1556,1,company.com/events/info-taster-session-events/,NA
2020-01-11,1,759,0,company.com/events/info-taster-session-events/,NA
2019-11-12,1,1489,0,company.com/events/info-taster-session-events/,NA
2019-11-18,1,969,2,company.com/,NA
2019-10-11,1,74,0,company.com/events/edinburgh/,NA
2019-11-14,1,377,2,company.com/digital-careers/,NA
2020-01-30,1,904,2,company.com/courses/professional-software-development/curriculum/,NA
2019-09-11,1,1158,3,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2020-02-24,1,206,1,company.com/events/,NA
2019-09-24,1,1042,0,company.com/events/info-taster-session-events/,NA
2019-09-09,1,194,3,company.com/courses/full-stack-web-development/cost-and-funding/,NA
2019-12-10,1,1634,1,company.com/about-us/become-a-data-instructor/,NA
2020-01-09,1,1467,2,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,NA
2019-10-16,1,1615,2,company.com/for-employers/,NA
2019-09-08,1,1526,1,company.com/events/,NA
2020-02-01,1,1368,2,company.com/,NA
2020-01-08,1,906,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-10-09,1,1606,2,company.com/events/,NA
2019-11-11,1,469,0,company.com/events/info-taster-session-events/,NA
2020-02-02,1,990,3,company.com/edinburgh/,NA
2020-01-28,1,1300,2,company.com/courses/edinburgh/,NA
2020-01-25,1,912,2,company.com/courses/python-for-developers/,NA
2019-11-28,1,239,3,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2019-12-09,1,1100,0,company.com/events/info-taster-session-events/,NA
2019-11-17,1,1154,0,company.com/events/info-taster-session-events/,NA
2019-11-25,1,883,1,company.com/,NA
2019-11-07,1,1369,3,company.com/,NA
2020-02-26,1,674,0,company.com/events/info-taster-session-events/,NA
2020-01-17,1,601,0,company.com/events/info-taster-session-events/,NA
2019-10-06,1,126,0,company.com/events/edinburgh/,NA
2020-02-29,1,212,3,company.com/the-codeclan-experience/,NA
2019-12-29,1,550,0,company.com/events/info-taster-session-events/,NA
2019-11-26,1,399,2,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2019-12-03,1,890,2,company.com/courses/professional-software-development/,NA
2019-09-25,1,1311,0,company.com/events/info-taster-session-events/,NA
2019-10-21,1,1315,0,company.com/events/info-taster-session-events/,NA
2019-09-15,1,1262,0,company.com/events/info-taster-session-events/,NA
2019-10-30,1,208,1,company.com/courses/browse-all-course-dates/,NA
2019-10-20,1,162,0,company.com/events/edinburgh/,NA
2019-12-18,1,1094,3,company.com/blog/category/whats-new/,NA
2019-12-30,1,1380,3,company.com/,NA
2019-11-30,1,1424,0,company.com/events/info-taster-session-events/,NA
2020-02-03,1,1216,3,company.com/courses/professional-software-development/,NA
2019-11-05,1,955,0,company.com/events/info-taster-session-events/,NA
2019-09-17,1,122,1,company.com/events/,NA
2019-09-30,1,279,1,company.com/events/,NA
2019-11-28,1,1051,1,company.com/courses/professional-software-development/,10
2020-01-30,1,633,0,company.com/events/info-taster-session-events/,10
2019-11-19,1,253,1,company.com/events/,10
2019-10-06,1,126,0,company.com/events/edinburgh/,10
2019-09-12,1,188,1,company.com/events/,NA
2020-02-04,1,835,1,company.com/,NA
2019-11-18,1,970,0,company.com/events/info-taster-session-events/,NA
2019-09-05,1,1378,2,company.com/,NA
2019-12-10,1,1227,1,company.com/courses/professional-software-development/,NA
2019-09-06,1,112,1,company.com/events/,NA
2019-09-02,1,245,0,company.com/events/glasgow/,NA
2019-11-14,1,1000,0,company.com/events/info-taster-session-events/,NA
2020-01-31,1,1415,0,company.com/events/info-taster-session-events/,NA
2019-12-05,1,259,2,company.com/,NA
2020-01-07,1,1635,1,company.com/the-codeclan-experience/the-alumni/,NA
2019-10-12,1,74,1,company.com/courses/professional-software-development/apply/,NA
2019-12-22,1,732,1,company.com/,10
2019-10-07,1,84,2,company.com/edinburgh/,10
2020-01-30,1,625,0,company.com/events/info-taster-session-events/,10
2020-02-03,1,1217,3,company.com/courses/professional-software-development/,10
2019-11-18,1,1238,2,company.com/the-codeclan-experience/a-typical-day/,NA
2019-09-10,1,140,0,company.com/events/edinburgh/,NA
2020-02-05,1,1589,3,company.com/events/info-taster-session-events/,NA
2020-01-30,1,631,0,company.com/events/info-taster-session-events/,NA
2019-11-11,1,182,2,company.com/,10
2019-09-05,1,1378,3,company.com/courses/,10
2019-10-15,1,1105,1,company.com/courses/professional-software-development/,NA
2019-09-03,1,1124,3,company.com/,NA
2020-02-03,1,830,1,company.com/,NA
2019-10-01,1,1420,3,company.com/data-analysis-announcement/,NA
2019-10-31,1,225,1,company.com/for-employers/sponsorships/,NA
2020-01-07,1,1167,0,company.com/events/info-taster-session-events/,NA
2019-10-02,1,273,0,company.com/events/glasgow/,10
2019-10-29,1,192,1,company.com/events/,10
2019-09-24,1,337,2,company.com/,10
2019-12-25,1,546,0,company.com/events/info-taster-session-events/,10
2019-11-06,1,1297,0,company.com/events/info-taster-session-events/,10
2019-12-02,1,1546,1,company.com/events/,10
2019-09-30,1,347,2,company.com/,10
2020-01-13,1,1446,1,company.com/data-analysis-announcement/,NA
2020-01-27,1,808,0,company.com/events/info-taster-session-events/,NA
2019-12-22,1,1447,3,company.com/events/other-events/,NA
2020-01-06,1,1630,3,company.com/events/info-taster-session-events/,NA
2019-09-24,1,361,1,company.com/glasgow/,NA
2019-09-09,1,194,3,company.com/courses/full-stack-web-development/cost-and-funding/,NA
2019-09-05,1,940,1,company.com/about-us/our-team/,NA
2019-11-05,1,174,1,company.com/events/,NA
2019-09-13,1,1336,1,company.com/data-analysis-announcement/,NA
2019-09-09,1,48,3,company.com/blog/,NA
2020-02-25,1,672,0,company.com/events/info-taster-session-events/,NA
2019-11-19,1,1550,1,company.com/events/,NA
2020-01-09,1,1138,2,company.com/courses/,NA
2020-01-25,1,800,1,company.com/,NA
2020-01-08,1,906,1,company.com/,NA
2019-11-01,1,1195,3,company.com/courses/professional-software-development/,NA
2020-02-04,1,1036,1,company.com/courses/professional-software-development/,NA
2019-09-03,1,1411,2,company.com/courses/professional-software-development/,NA
2020-01-15,1,1074,1,company.com/courses/professional-software-development/,NA
2019-10-28,1,1557,2,company.com/events/info-taster-session-events/,NA
2020-02-04,1,70,0,company.com/events/edinburgh/,NA
2020-01-28,1,1232,3,company.com/courses/full-stack-web-development/,NA
2019-10-06,1,126,0,company.com/events/edinburgh/,NA
2019-12-18,1,527,0,company.com/events/info-taster-session-events/,NA
2019-09-13,1,331,0,company.com/events/glasgow/,NA
2019-10-16,1,1615,2,company.com/for-employers/,NA
2020-02-22,1,1607,2,company.com/blog/codeclan-data-analysis-course-diary-001/,NA
2020-01-06,1,1630,3,company.com/data-analysis-announcement/data-course-application-process/,NA
2019-09-10,1,120,1,company.com/events/,NA
2019-09-15,1,1262,0,company.com/events/info-taster-session-events/,NA
2019-10-30,1,208,1,company.com/for-employers/sponsorships/,NA
2019-11-19,1,988,0,company.com/events/info-taster-session-events/,NA
2019-12-02,1,229,3,company.com/digital-careers/product-owner/,NA
2019-09-08,1,1566,1,company.com/events/other-events/,NA
2019-09-04,1,353,2,company.com/,NA
2019-09-23,1,1536,1,company.com/events/,NA
2019-09-09,1,1254,3,company.com/,NA
2020-01-11,1,588,0,company.com/events/info-taster-session-events/,NA
2020-02-26,1,674,0,company.com/events/info-taster-session-events/,NA
2019-09-29,1,1210,3,company.com/courses/,NA
2019-09-02,1,72,0,company.com/events/edinburgh/,NA
2020-02-21,1,978,3,company.com/courses/,NA
2020-02-24,1,866,0,company.com/events/info-taster-session-events/,NA
2020-02-19,1,922,1,company.com/,NA
2019-09-17,1,241,0,company.com/events/glasgow/,NA
2019-10-10,1,1292,0,company.com/events/info-taster-session-events/,10
2019-10-26,1,1435,2,company.com/data-analysis-announcement/apply-for-data-analysis/,10
2020-01-14,1,778,0,company.com/events/info-taster-session-events/,10
2019-11-19,1,1550,0,company.com/events/info-taster-session-events/,NA
2020-01-20,1,790,1,company.com/,NA
2020-02-24,1,1178,1,company.com/courses/professional-software-development/,NA
2020-01-10,1,1066,1,company.com/courses/professional-software-development/,10
2019-09-24,1,339,2,company.com/,10
2019-10-01,1,1420,1,company.com/data-analysis-announcement/,10
2019-09-10,1,140,2,company.com/,NA
2020-01-14,1,1596,0,company.com/events/info-taster-session-events/,NA
2020-01-07,1,565,0,company.com/events/info-taster-session-events/,NA
2020-02-03,1,1079,1,company.com/courses/professional-software-development/,NA
2020-01-14,1,1005,0,company.com/events/info-taster-session-events/,NA
2019-10-31,1,225,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-12-10,1,1227,1,company.com/courses/professional-software-development/,10
2020-01-09,1,756,0,company.com/events/info-taster-session-events/,10
2019-10-21,1,1315,0,company.com/events/info-taster-session-events/,10
2020-02-26,1,900,1,company.com/,NA
2019-10-09,1,1606,3,company.com/events/partner-events/,NA
2019-10-01,1,1008,1,company.com/courses/professional-software-development/,NA
2019-09-20,1,1338,1,company.com/data-analysis-announcement/,NA
2019-09-21,1,289,1,company.com/glasgow/,NA
2019-09-25,1,1146,0,company.com/events/info-taster-session-events/,NA
2020-02-22,1,862,0,company.com/events/info-taster-session-events/,NA
2020-01-27,1,808,0,company.com/events/info-taster-session-events/,NA
2020-02-02,1,990,1,company.com/courses/full-stack-web-development/,NA
2019-11-12,1,373,3,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2019-11-17,1,1154,3,company.com/courses/professional-software-development/,NA
2020-02-09,1,954,0,company.com/events/info-taster-session-events/,NA
2020-01-31,1,1415,1,company.com/data-analysis-announcement/,NA
2020-02-03,1,1217,0,company.com/events/info-taster-session-events/,NA
2019-09-24,1,339,0,company.com/events/glasgow/,NA
2020-01-31,1,638,0,company.com/events/info-taster-session-events/,10
2019-10-29,1,379,1,company.com/glasgow/,10
2020-01-04,1,562,0,company.com/events/info-taster-session-events/,10
2019-11-13,1,949,0,company.com/events/info-taster-session-events/,10
2019-09-24,1,339,2,company.com/,NA
2020-01-27,1,1614,0,company.com/events/info-taster-session-events/,NA
2020-01-21,1,928,3,company.com/data-analysis-announcement/,NA
2020-01-07,1,750,0,company.com/events/info-taster-session-events/,NA
2020-01-07,1,745,0,company.com/events/info-taster-session-events/,10
2020-01-21,1,794,1,company.com/,10
2020-02-21,1,110,0,company.com/events/edinburgh/,10
2019-11-14,1,714,1,company.com/,10
2020-02-25,1,1256,0,company.com/events/info-taster-session-events/,NA
2019-10-03,1,1406,2,company.com/courses/edinburgh/,NA
2019-12-09,1,1100,2,company.com/,NA
2019-09-16,1,190,0,company.com/events/edinburgh/,NA
2019-10-03,1,1010,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,997,2,company.com/courses/data-analysis/,NA
2020-02-21,1,1252,0,company.com/events/info-taster-session-events/,NA
2020-01-09,1,756,1,company.com/,NA
2020-01-20,1,790,1,company.com/,NA
2020-02-05,1,1590,3,company.com/events/info-taster-session-events/,NA
2019-11-27,1,490,0,company.com/events/info-taster-session-events/,NA
2019-11-19,1,1550,3,company.com/courses/r-programming/,NA
2019-09-21,1,289,0,company.com/events/glasgow/,NA
2019-12-22,1,1447,1,company.com/data-analysis-announcement/,NA
2019-10-16,1,451,0,company.com/events/info-taster-session-events/,NA
2020-01-15,1,1649,0,company.com/events/info-taster-session-events/,NA
2020-02-09,1,954,1,company.com/admissions-track/,NA
2019-09-30,1,96,1,company.com/edinburgh/,NA
2019-11-14,1,1000,2,company.com/courses/data-analysis/,NA
2020-02-01,1,948,0,company.com/events/info-taster-session-events/,NA
2019-11-20,1,715,1,company.com/,NA
2019-10-17,1,1193,3,company.com/courses/professional-software-development/,NA
2019-11-20,1,1002,1,company.com/courses/full-stack-web-development/cost-and-funding/,NA
2020-01-06,1,564,0,company.com/events/info-taster-session-events/,NA
2019-12-23,1,1417,2,company.com/courses/professional-software-development/cost-and-funding/,10
2019-11-08,1,359,3,company.com/courses/full-stack-web-development/,10
2020-02-10,1,850,1,company.com/,10
2019-11-11,1,1587,1,company.com/events/info-taster-session-events/,NA
2020-01-31,1,1190,0,company.com/events/info-taster-session-events/,NA
2019-11-08,1,359,3,company.com/courses/,NA
2020-01-27,1,1614,0,company.com/events/info-taster-session-events/,NA
2019-09-03,1,385,0,company.com/events/glasgow/,NA
2019-09-05,1,1378,2,company.com/,NA
2019-12-27,1,1625,3,company.com/data-analysis-announcement/,NA
2019-12-30,1,1245,2,company.com/events/info-taster-session-events/,NA
2020-01-08,1,754,0,company.com/events/info-taster-session-events/,NA
2020-02-05,1,136,2,company.com/,10
2019-09-30,1,96,1,company.com/edinburgh/,10
2020-01-10,1,582,0,company.com/events/info-taster-session-events/,10
2019-09-22,1,941,3,company.com/the-codeclan-experience/a-typical-day/,10
2019-09-18,1,393,1,company.com/Glasgow/,10
2019-12-27,1,1354,2,company.com/,10
2019-11-19,1,988,0,company.com/events/info-taster-session-events/,10
2019-11-13,1,949,2,company.com/courses/professional-software-development/cost-and-funding/,10
2019-09-23,1,1392,1,company.com/data-analysis-announcement/,10
2019-11-14,1,377,1,company.com/glasgow/,NA
2019-09-02,1,72,2,company.com/blog/our-guide-to-funding-our-full-time-courses/,NA
2019-09-24,1,50,0,company.com/courses/professional-software-development/,NA
2020-01-02,1,1026,0,company.com/events/info-taster-session-events/,NA
2019-10-01,1,1443,3,company.com/black-friday-lottery/,NA
2020-01-09,1,756,1,company.com/,NA
2019-09-21,1,1454,1,company.com/data-analysis-announcement/,NA
2019-09-10,1,120,0,company.com/events/edinburgh/,NA
2019-10-10,1,367,0,company.com/events/glasgow/,NA
2019-10-03,1,1186,2,company.com/courses/professional-software-development/,NA
2019-09-23,1,1128,2,company.com/courses/,NA
2019-11-13,1,251,2,company.com/,NA
2019-09-03,1,1124,0,company.com/events/info-taster-session-events/,NA
2019-09-17,1,1268,1,company.com/courses/professional-software-development/apply/course_application_2,NA
2019-09-01,1,271,1,company.com/events/,NA
2020-01-10,1,1062,0,company.com/events/info-taster-session-events/,NA
2020-02-24,1,866,1,company.com/,NA
2019-09-03,1,1273,1,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2019-12-10,1,1227,0,company.com/events/info-taster-session-events/,NA
2019-09-04,1,1220,0,company.com/events/info-taster-session-events/,NA
2019-12-30,1,1380,0,company.com/events/info-taster-session-events/,NA
2020-02-12,1,66,0,company.com/events/edinburgh/,NA
2019-10-07,1,40,3,company.com/blog/,NA
2019-09-04,1,1096,0,company.com/events/info-taster-session-events/,NA
2020-01-26,1,1438,0,company.com/events/info-taster-session-events/,NA
2019-11-14,1,377,0,company.com/events/glasgow/,NA
2019-11-05,1,457,0,company.com/events/info-taster-session-events/,NA
2019-12-22,1,1447,1,company.com/data-analysis-announcement/,NA
2019-10-02,1,698,0,company.com/events/info-taster-session-events/,NA
2019-09-01,1,973,3,company.com/courses/understanding-software-development/,NA
2019-12-25,1,546,0,company.com/events/info-taster-session-events/,NA
2019-09-24,1,1304,0,company.com/events/info-taster-session-events/,NA
2019-11-05,1,955,1,company.com/blog/category/employers/,NA
2019-11-09,1,1647,0,company.com/events/info-taster-session-events/,NA
2019-09-17,1,422,0,company.com/events/info-taster-session-events/,NA
2019-12-03,1,512,0,company.com/events/info-taster-session-events/,NA
2020-01-31,1,821,0,company.com/events/info-taster-session-events/,NA
2019-11-09,1,355,2,company.com/,NA
2019-10-05,1,1016,1,company.com/courses/professional-software-development/,NA
2020-02-29,1,82,0,company.com/events/edinburgh/,NA
2019-11-26,1,381,3,company.com/,NA
2020-01-07,1,932,0,company.com/events/info-taster-session-events/,NA
2019-10-14,1,1229,0,company.com/events/info-taster-session-events/,NA
2019-09-03,1,385,0,company.com/events/glasgow/,NA
2019-11-26,1,1129,2,company.com/courses/,NA
2020-02-26,1,872,0,company.com/events/info-taster-session-events/,NA
2019-11-27,1,1221,2,company.com/courses/professional-software-development/curriculum/,NA
2019-10-21,1,1315,0,company.com/events/info-taster-session-events/,NA
2020-01-12,1,1198,0,company.com/events/info-taster-session-events/,NA
2019-10-14,1,45,1,company.com/events/info-taster-session-events/,NA
2019-10-02,1,351,1,company.com/glasgow/,NA
2019-12-03,1,1524,2,company.com/,NA
2020-01-09,1,756,0,company.com/events/info-taster-session-events/,NA
2019-09-13,1,329,1,company.com/glasgow/,NA
2020-02-01,1,948,1,company.com/about-us/our-team/our-board/,NA
2020-01-20,1,790,0,company.com/events/info-taster-session-events/,NA
2020-01-17,1,897,1,company.com/,NA
2019-09-24,1,293,0,company.com/events/glasgow/,NA
2019-12-10,1,1109,2,company.com/courses/,NA
2019-11-28,1,1407,3,company.com/the-codeclan-experience/a-typical-day/,NA
2019-09-24,1,339,1,company.com/glasgow/,NA
2019-11-13,1,251,1,company.com/events/,NA
2019-11-30,1,1521,0,company.com/events/info-taster-session-events/,NA
2019-09-18,1,277,2,company.com/courses/ux-design-fundamentals/,NA
2020-02-22,1,862,1,company.com/,NA
2019-12-21,1,1023,1,company.com/courses/professional-software-development/,NA
2020-01-20,1,1223,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-11-18,1,970,1,company.com/courses/browse-all-course-dates/,NA
2019-10-04,1,1404,1,company.com/data-analysis-announcement/,NA
2020-01-04,1,562,0,company.com/events/info-taster-session-events/,NA
2020-02-12,1,66,0,company.com/events/edinburgh/,NA
2020-01-29,1,1359,2,company.com/,10
2020-01-17,1,897,3,company.com/courses/professional-software-development/,10
2019-11-06,1,269,1,company.com/events/,10
2020-02-03,1,644,0,company.com/events/info-taster-session-events/,NA
2019-10-01,1,349,2,company.com/,NA
2019-09-10,1,946,0,company.com/events/info-taster-session-events/,NA
2019-09-25,1,1146,3,company.com/courses/professional-software-development/,NA
2020-02-03,1,1216,0,company.com/events/info-taster-session-events/,10
2020-02-12,1,1121,2,company.com/courses/,10
2019-12-03,1,890,0,company.com/events/info-taster-session-events/,10
2020-01-10,1,1439,2,company.com/data-analysis-announcement/,10
2019-09-09,1,958,2,company.com/courses/,NA
2019-09-21,1,1453,1,company.com/data-analysis-announcement/,NA
2019-11-19,1,1318,1,company.com/data-analysis-announcement/,NA
2019-10-21,1,1487,1,company.com/events/,NA
2019-09-04,1,1039,0,company.com/events/info-taster-session-events/,NA
2019-10-06,1,126,1,company.com/events/,NA
2019-09-02,1,138,1,company.com/events/,NA
2020-01-25,1,912,0,company.com/events/info-taster-session-events/,NA
2019-11-30,1,1326,1,company.com/data-analysis-announcement/,NA
2019-12-18,1,530,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,997,2,company.com/courses/glasgow/,NA
2019-09-24,1,1458,0,company.com/events/info-taster-session-events/,NA
2020-02-09,1,1594,0,company.com/events/info-taster-session-events/,10
2019-12-08,1,724,0,company.com/events/info-taster-session-events/,10
2019-09-04,1,1039,0,company.com/events/info-taster-session-events/,10
2019-12-10,1,1634,0,company.com/events/info-taster-session-events/,10
2020-01-15,1,783,0,company.com/events/info-taster-session-events/,NA
2020-01-14,1,780,0,company.com/events/info-taster-session-events/,NA
2020-01-25,1,796,0,company.com/events/info-taster-session-events/,NA
2019-09-14,1,1476,2,company.com/,NA
2019-10-29,1,192,2,company.com/edinburgh/,NA
2019-09-24,1,339,1,company.com/glasgow/,NA
2020-01-12,1,771,1,company.com/,NA
2019-12-08,1,259,2,company.com/,NA
2020-02-05,1,1589,3,company.com/events/edinburgh/,NA
2020-01-12,1,770,0,company.com/events/info-taster-session-events/,NA
2019-09-18,1,98,0,company.com/events/edinburgh/,NA
2019-09-12,1,972,1,company.com/courses/browse-all-course-dates/,NA
2019-11-26,1,1492,1,company.com/events/,NA
2019-09-23,1,1128,3,company.com/,NA
2019-12-22,1,1447,2,company.com/events/info-taster-session-events/,NA
2019-11-29,1,1384,1,company.com/data-analysis-announcement/,NA
2020-01-05,1,1162,2,company.com/courses/edinburgh/,NA
2019-12-16,1,1352,1,company.com/data-analysis-announcement/,NA
2019-10-16,1,202,3,company.com/events/,NA
