date,hour,minute,goal_completion_count,user_id,step,page
2020-02-05,14,10,1,926,3,company.com/
2020-02-05,14,06,1,926,0,company.com/data-analysis-announcement/
2020-02-05,14,37,1,926,1,company.com/events/other-events/
2020-01-21,17,22,1,928,0,company.com/events/info-taster-session-events/
2020-01-21,17,13,1,928,1,company.com/
2020-01-21,17,13,1,928,2,company.com/data-analysis-announcement/apply-for-data-analysis/
2020-01-21,17,52,1,928,0,company.com/data-analysis-announcement/
2020-01-29,10,29,1,930,0,company.com/events/info-taster-session-events/
2020-01-29,10,30,1,930,1,company.com/
2020-01-29,10,19,1,930,2,company.com/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/
2020-01-29,10,42,1,930,3,company.com/data-analysis-announcement/apply-for-data-analysis/
2020-01-07,12,25,1,932,1,company.com/events/info-taster-session-events/
2020-01-07,12,48,1,932,0,company.com/
2020-01-07,12,44,1,932,1,company.com/digital-careers/ux-consultant/
2020-01-07,12,02,1,932,2,company.com/digital-careers/data-scientist/
2020-02-04,14,13,1,933,2,company.com/events/info-taster-session-events/
2020-02-04,14,17,1,933,0,company.com/
2020-02-04,14,40,1,933,3,company.com/site-map/
2020-02-04,14,32,1,933,2,company.com/about-us/our-team/
2019-12-25,08,51,1,936,2,company.com/events/info-taster-session-events/
2019-12-25,08,28,1,936,3,company.com/
2019-12-25,08,29,1,936,1,company.com/courses/
2019-12-25,08,45,1,936,3,company.com/data-analysis-announcement/
2019-09-04,19,22,1,937,1,company.com/events/info-taster-session-events/
2019-09-04,19,19,1,937,0,company.com/about-us/
2019-09-05,13,56,1,940,1,company.com/events/info-taster-session-events/
2019-09-05,13,30,1,940,3,company.com/about-us/our-team/
2019-09-05,13,17,1,940,1,company.com/for-employers/hire-with-codeclan/
2019-09-05,13,08,1,940,2,company.com/for-employers/upskill-your-staff/
2019-09-22,16,18,1,941,1,company.com/events/info-taster-session-events/
2019-09-22,16,51,1,941,1,company.com/about-us/our-team/our-board/
2019-09-22,16,25,1,941,1,company.com/about-us/our-team/
2019-09-22,16,43,1,941,1,company.com/inverness/
2019-11-30,15,34,1,944,1,company.com/events/info-taster-session-events/
2019-11-30,15,53,1,944,1,company.com/about-us/our-team/our-board/
2019-11-30,15,42,1,944,1,company.com/about-us/our-team/
2019-11-30,15,20,1,944,1,company.com/the-codeclan-experience/a-typical-day/
2019-09-10,13,25,1,946,1,company.com/events/info-taster-session-events/
2019-09-10,13,56,1,946,0,company.com/admissions-track/
2020-02-01,19,26,1,948,3,company.com/events/info-taster-session-events/
2020-02-01,19,39,1,948,0,company.com/admissions-track/
2020-02-01,19,09,1,948,0,company.com/admissions-track/
2020-02-01,19,59,1,948,1,company.com/events/other-events/
2019-11-13,10,32,1,949,1,company.com/events/info-taster-session-events/
2019-11-13,10,28,1,949,0,company.com/black-friday-lottery/
2019-11-13,10,52,1,949,2,company.com/data-analysis-announcement/
2020-02-12,11,23,1,952,3,company.com/events/info-taster-session-events/
2020-02-12,11,57,1,952,1,company.com/blog/7-reasons-to-study-data-analysis-at-codeclan/
2020-02-09,08,48,1,954,2,company.com/events/info-taster-session-events/
2020-02-09,08,16,1,954,0,company.com/blog/7-reasons-to-study-data-analysis-at-codeclan/
2020-02-09,08,09,1,954,1,company.com/blog/category/data-analysis/
2020-02-09,08,39,1,954,0,company.com/blog/data-science-r-programming/
2019-11-05,14,12,1,955,0,company.com/events/info-taster-session-events/
2019-11-05,14,18,1,955,0,company.com/blog/category/employers/
2019-11-05,14,46,1,955,2,company.com/blog/new-career-in-tech-autumn/
2019-11-05,14,17,1,955,3,company.com/courses/professional-software-development/cost-and-funding/
2019-09-09,16,58,1,958,0,company.com/events/info-taster-session-events/
2019-09-09,16,33,1,958,0,company.com/courses/
2019-09-09,16,23,1,958,2,company.com/
2019-11-08,10,24,1,959,0,company.com/events/info-taster-session-events/
2019-11-08,10,20,1,959,0,company.com/courses/
2019-11-08,10,24,1,959,1,company.com/courses/
2020-01-20,16,56,1,962,0,company.com/events/info-taster-session-events/
2020-01-20,16,52,1,962,1,company.com/courses/
2020-01-20,16,31,1,962,0,company.com/courses/
2020-01-20,16,13,1,962,0,company.com/courses/understanding-software-development/
2019-09-18,12,30,1,964,1,company.com/events/info-taster-session-events/
2019-09-18,12,47,1,964,2,company.com/courses/
2019-09-18,12,43,1,964,1,company.com/courses/full-stack-web-development/
2019-09-18,12,10,1,964,0,company.com/courses/
2019-11-01,12,36,1,965,0,company.com/events/info-taster-session-events/
2019-11-01,12,16,1,965,0,company.com/courses/agile-for-effective-teams/
2019-11-01,12,32,1,965,2,company.com/courses/
2019-11-11,00,26,1,967,0,company.com/events/info-taster-session-events/
2019-11-11,00,55,1,967,2,company.com/courses/bespoke-courses/
2019-11-11,00,58,1,967,2,company.com/
2019-11-11,00,31,1,967,2,company.com/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/
2019-11-18,13,28,1,969,2,company.com/events/info-taster-session-events/
2019-11-18,13,39,1,969,0,company.com/courses/browse-all-course-dates/
2019-11-18,13,05,1,970,3,company.com/events/info-taster-session-events/
2019-11-18,13,47,1,970,1,company.com/courses/browse-all-course-dates/
2019-09-12,19,28,1,972,2,company.com/events/info-taster-session-events/
2019-09-12,19,30,1,972,3,company.com/courses/browse-all-course-dates/
2019-09-12,19,20,1,972,0,company.com/
2019-09-01,08,57,1,973,0,company.com/events/info-taster-session-events/
2019-09-01,08,25,1,973,0,company.com/courses/browse-all-course-dates/
2019-09-01,08,58,1,973,1,company.com/courses/glasgow/
2019-09-01,08,25,1,973,0,company.com/courses/
2020-02-20,21,25,1,976,1,company.com/events/info-taster-session-events/
2020-02-20,21,47,1,976,1,company.com/courses/data-analysis/
2020-02-20,21,39,1,976,0,company.com/courses/
2020-02-21,16,34,1,978,1,company.com/events/info-taster-session-events/
2020-02-21,16,39,1,978,0,company.com/courses/data-analysis/
2020-02-21,16,44,1,978,1,company.com/courses/
2020-02-21,16,55,1,978,0,company.com/courses/python-for-developers/
2020-02-24,23,33,1,980,3,company.com/events/info-taster-session-events/
2020-02-24,23,22,1,980,0,company.com/courses/data-analysis/
2020-02-24,23,23,1,980,1,company.com/courses/data-analysis/application-process/
2020-02-24,23,16,1,980,1,company.com/courses/data-analysis/
2020-02-20,11,47,1,982,2,company.com/events/info-taster-session-events/
2020-02-20,11,18,1,982,1,company.com/courses/data-analysis/
2020-02-20,11,54,1,982,1,company.com/courses/data-analysis/apply/
2020-02-20,11,07,1,982,1,company.com/about-us/
2019-09-30,17,12,1,984,2,company.com/events/info-taster-session-events/
2019-09-30,17,09,1,984,1,company.com/courses/edinburgh/
2019-09-30,17,25,1,984,0,company.com/edinburgh/
2019-09-30,17,11,1,984,0,company.com/
2019-10-14,14,24,1,985,2,company.com/events/info-taster-session-events/
2019-10-14,14,39,1,985,0,company.com/courses/full-stack-web-development/
2019-10-14,14,27,1,985,2,company.com/
2019-11-19,22,58,1,988,1,company.com/events/info-taster-session-events/
2019-11-19,22,54,1,988,0,company.com/courses/full-stack-web-development/
2019-11-19,22,52,1,988,1,company.com/
2020-02-02,08,57,1,990,3,company.com/events/info-taster-session-events/
2020-02-02,08,19,1,990,0,company.com/courses/full-stack-web-development/
2020-02-02,08,38,1,990,0,company.com/
2020-02-02,08,28,1,990,0,company.com/courses/full-stack-web-development/
2020-01-15,20,30,1,991,0,company.com/events/info-taster-session-events/
2020-01-15,20,03,1,991,0,company.com/courses/full-stack-web-development/
2020-01-15,20,37,1,991,2,company.com/courses/
2020-01-15,20,03,1,991,0,company.com/courses/glasgow/
2020-02-23,21,24,1,994,0,company.com/events/info-taster-session-events/
2020-02-23,21,37,1,994,2,company.com/courses/full-stack-web-development/
2020-02-23,21,31,1,994,3,company.com/courses/data-analysis/
2020-02-23,21,38,1,994,1,company.com/courses/professional-software-development/
2020-02-09,20,31,1,996,1,company.com/events/info-taster-session-events/
2020-02-09,20,04,1,996,1,company.com/courses/full-stack-web-development/
2020-02-09,20,54,1,996,1,company.com/courses/full-stack-web-development/apply-inverness/
2020-02-09,20,47,1,996,1,company.com/events/partner-events/
2019-09-02,05,33,1,997,3,company.com/events/info-taster-session-events/
2019-09-02,05,51,1,997,1,company.com/courses/full-stack-web-development/
2019-09-02,05,11,1,997,0,company.com/courses/glasgow/
2019-09-02,05,38,1,997,1,company.com/courses/
2019-11-14,20,28,1,1000,1,company.com/events/info-taster-session-events/
2019-11-14,20,13,1,1000,0,company.com/courses/full-stack-web-development/
2019-11-14,20,00,1,1000,0,company.com/courses/inverness/
2019-11-14,20,07,1,1000,1,company.com/events/inverness-events/
2019-11-20,12,16,1,1002,3,company.com/events/info-taster-session-events/
2019-11-20,12,05,1,1002,3,company.com/courses/full-stack-web-development/cost-and-funding/
2019-11-20,12,53,1,1002,0,company.com/courses/bespoke-courses/
2019-11-20,12,03,1,1002,0,company.com/courses/understanding-programming/
2020-01-10,18,11,1,1004,1,company.com/events/info-taster-session-events/
2020-01-10,18,09,1,1004,0,company.com/courses/full-stack-web-development/cost-and-funding/
2020-01-10,18,40,1,1004,0,company.com/courses/professional-software-development/cost-and-funding/
2020-01-10,18,04,1,1004,2,company.com/courses/professional-software-development/curriculum/
2020-01-14,17,25,1,1005,2,company.com/events/info-taster-session-events/
2020-01-14,17,10,1,1005,0,company.com/courses/glasgow/
2020-01-14,17,31,1,1005,0,company.com/events/info-taster-session-events/
2020-01-14,17,00,1,1005,0,company.com/
2019-10-01,11,34,1,1008,1,company.com/events/info-taster-session-events/
2019-10-01,11,34,1,1008,0,company.com/courses/professional-software-development/
2019-10-03,13,19,1,1010,1,company.com/events/info-taster-session-events/
2019-10-03,13,08,1,1010,1,company.com/courses/professional-software-development/
2019-10-04,12,53,1,1012,2,company.com/events/info-taster-session-events/
2019-10-04,12,40,1,1012,1,company.com/courses/professional-software-development/
2019-10-05,09,56,1,1014,1,company.com/events/info-taster-session-events/
2019-10-05,09,24,1,1014,0,company.com/courses/professional-software-development/
2019-10-05,14,00,1,1016,3,company.com/events/info-taster-session-events/
2019-10-05,14,32,1,1016,1,company.com/courses/professional-software-development/
2019-10-21,10,11,1,1017,1,company.com/events/info-taster-session-events/
2019-10-21,10,57,1,1017,1,company.com/courses/professional-software-development/
2019-12-03,13,27,1,1019,0,company.com/events/info-taster-session-events/
2019-12-03,13,33,1,1019,0,company.com/courses/professional-software-development/
2019-12-03,16,51,1,1022,1,company.com/events/info-taster-session-events/
2019-12-03,16,40,1,1022,2,company.com/courses/professional-software-development/
2019-12-20,09,27,1,1023,0,company.com/events/info-taster-session-events/
2019-12-20,09,15,1,1023,0,company.com/courses/professional-software-development/
2020-01-02,11,45,1,1026,3,company.com/events/info-taster-session-events/
2020-01-02,11,11,1,1026,1,company.com/courses/professional-software-development/
2020-01-14,10,07,1,1028,0,company.com/events/info-taster-session-events/
2020-01-14,10,09,1,1028,0,company.com/courses/professional-software-development/
2020-01-26,16,42,1,1030,1,company.com/events/info-taster-session-events/
2020-01-26,16,37,1,1030,0,company.com/courses/professional-software-development/
2020-01-27,19,39,1,1032,3,company.com/events/info-taster-session-events/
2020-01-27,19,45,1,1032,0,company.com/courses/professional-software-development/
2020-01-31,15,04,1,1033,1,company.com/events/info-taster-session-events/
2020-01-31,15,50,1,1033,0,company.com/courses/professional-software-development/
2020-02-04,12,50,1,1036,2,company.com/events/info-taster-session-events/
2020-02-04,12,30,1,1036,1,company.com/courses/professional-software-development/
2020-02-04,16,37,1,1038,0,company.com/events/info-taster-session-events/
2020-02-04,16,38,1,1038,0,company.com/courses/professional-software-development/
2019-09-04,07,24,1,1039,2,company.com/events/info-taster-session-events/
2019-09-04,07,16,1,1039,2,company.com/courses/professional-software-development/
2019-09-04,07,45,1,1039,0,company.com/
2019-09-24,08,26,1,1042,3,company.com/events/info-taster-session-events/
2019-09-24,08,53,1,1042,0,company.com/courses/professional-software-development/
2019-09-24,08,33,1,1042,1,company.com/
2019-10-09,14,56,1,1044,0,company.com/events/info-taster-session-events/
2019-10-09,14,16,1,1044,3,company.com/courses/professional-software-development/
2019-10-09,14,28,1,1044,2,company.com/
2019-11-16,11,18,1,1046,1,company.com/events/info-taster-session-events/
2019-11-16,11,52,1,1046,2,company.com/courses/professional-software-development/
2019-11-16,11,43,1,1046,1,company.com/
2019-11-16,23,39,1,1047,1,company.com/events/info-taster-session-events/
2019-11-16,23,36,1,1047,0,company.com/courses/professional-software-development/
2019-11-16,23,00,1,1047,0,company.com/
2019-11-27,17,19,1,1050,0,company.com/events/info-taster-session-events/
2019-11-27,17,09,1,1050,2,company.com/courses/professional-software-development/
2019-11-27,17,04,1,1050,1,company.com/
2019-11-28,10,50,1,1051,0,company.com/events/info-taster-session-events/
2019-11-28,10,02,1,1051,0,company.com/courses/professional-software-development/
2019-11-28,10,19,1,1051,2,company.com/
2019-11-28,20,37,1,1054,0,company.com/events/info-taster-session-events/
2019-11-28,20,25,1,1054,0,company.com/courses/professional-software-development/
2019-11-28,20,20,1,1054,0,company.com/
2019-12-25,23,58,1,1056,0,company.com/events/info-taster-session-events/
2019-12-25,23,07,1,1056,1,company.com/courses/professional-software-development/
2019-12-25,23,39,1,1056,0,company.com/
2019-12-29,21,14,1,1057,0,company.com/events/info-taster-session-events/
2019-12-29,21,30,1,1057,3,company.com/courses/professional-software-development/
2019-12-29,21,39,1,1057,1,company.com/
2020-01-02,17,22,1,1060,2,company.com/events/info-taster-session-events/
2020-01-02,17,28,1,1060,1,company.com/courses/professional-software-development/
2020-01-02,17,38,1,1060,0,company.com/
2020-01-10,01,10,1,1062,1,company.com/events/info-taster-session-events/
2020-01-10,01,20,1,1062,1,company.com/courses/professional-software-development/
2020-01-10,01,19,1,1062,1,company.com/
2020-01-10,14,58,1,1064,1,company.com/events/info-taster-session-events/
2020-01-10,14,32,1,1064,3,company.com/courses/professional-software-development/
2020-01-10,14,49,1,1064,0,company.com/
2020-01-10,14,13,1,1066,2,company.com/events/info-taster-session-events/
2020-01-10,14,20,1,1066,2,company.com/courses/professional-software-development/
2020-01-10,14,58,1,1066,0,company.com/
2020-01-13,20,52,1,1068,1,company.com/events/info-taster-session-events/
2020-01-13,20,23,1,1068,2,company.com/courses/professional-software-development/
2020-01-13,20,05,1,1068,0,company.com/
2020-01-13,20,01,1,1070,0,company.com/events/info-taster-session-events/
2020-01-13,20,22,1,1070,2,company.com/courses/professional-software-development/
2020-01-13,20,25,1,1070,3,company.com/
2020-01-14,20,09,1,1072,0,company.com/events/info-taster-session-events/
2020-01-14,20,40,1,1072,0,company.com/courses/professional-software-development/
2020-01-14,20,32,1,1072,3,company.com/
2020-01-15,20,15,1,1074,1,company.com/events/info-taster-session-events/
2020-01-15,20,59,1,1074,1,company.com/courses/professional-software-development/
2020-01-15,20,03,1,1074,0,company.com/
2020-01-17,09,09,1,1076,0,company.com/events/info-taster-session-events/
2020-01-17,09,29,1,1076,3,company.com/courses/professional-software-development/
2020-01-17,09,31,1,1076,2,company.com/
2020-01-30,19,33,1,1077,0,company.com/events/info-taster-session-events/
2020-01-30,19,09,1,1077,1,company.com/courses/professional-software-development/
2020-01-30,19,33,1,1077,2,company.com/
2020-02-03,12,09,1,1079,0,company.com/events/info-taster-session-events/
2020-02-03,12,39,1,1079,0,company.com/courses/professional-software-development/
2020-02-03,12,57,1,1079,0,company.com/
2020-02-05,17,13,1,1082,2,company.com/events/info-taster-session-events/
2020-02-05,17,31,1,1082,1,company.com/courses/professional-software-development/
2020-02-05,17,14,1,1082,1,company.com/
2020-02-26,16,30,1,1083,1,company.com/events/info-taster-session-events/
2020-02-26,16,50,1,1083,1,company.com/courses/professional-software-development/
2020-02-26,16,44,1,1083,0,company.com/
2019-10-26,21,11,1,1085,0,company.com/events/info-taster-session-events/
2019-10-26,21,30,1,1085,1,company.com/courses/professional-software-development/
2019-10-26,21,39,1,1085,0,company.com/
2019-10-26,21,55,1,1085,2,company.com/
2019-11-03,17,57,1,1087,1,company.com/events/info-taster-session-events/
2019-11-03,17,24,1,1087,3,company.com/courses/professional-software-development/
2019-11-03,17,55,1,1087,1,company.com/
2019-11-03,17,33,1,1087,0,company.com/courses/full-stack-web-development/
2019-12-11,22,13,1,1089,0,company.com/events/info-taster-session-events/
2019-12-11,22,09,1,1089,0,company.com/courses/professional-software-development/
2019-12-11,22,26,1,1089,2,company.com/
2019-12-11,22,19,1,1089,0,company.com/courses/full-stack-web-development/
2019-12-10,15,36,1,1092,0,company.com/events/info-taster-session-events/
2019-12-10,15,57,1,1092,0,company.com/courses/professional-software-development/
2019-12-10,15,25,1,1092,0,company.com/
2019-12-10,15,08,1,1092,1,company.com/courses/full-stack-web-development/cost-and-funding/
2019-12-18,16,47,1,1094,2,company.com/events/info-taster-session-events/
2019-12-18,16,09,1,1094,1,company.com/courses/professional-software-development/
2019-12-18,16,50,1,1094,2,company.com/
2019-12-18,16,40,1,1094,1,company.com/courses/professional-software-development/
2019-09-04,16,40,1,1096,2,company.com/events/info-taster-session-events/
2019-09-04,16,28,1,1096,2,company.com/courses/professional-software-development/
2019-09-04,16,13,1,1096,2,company.com/
2019-09-04,16,31,1,1096,3,company.com/courses/professional-software-development/apply/
2020-01-04,11,32,1,1097,1,company.com/events/info-taster-session-events/
2020-01-04,11,57,1,1097,0,company.com/courses/professional-software-development/
2020-01-04,11,27,1,1097,2,company.com/
2020-01-04,11,08,1,1097,2,company.com/courses/understanding-software-development/
2019-12-09,11,31,1,1099,3,company.com/events/info-taster-session-events/
2019-12-09,11,35,1,1099,2,company.com/courses/professional-software-development/
2019-12-09,11,47,1,1099,1,company.com/blog/category/whats-new/
2019-12-09,11,24,1,1099,0,company.com/blog/student-codeclan-expect-prepare/
2019-12-09,11,08,1,1100,0,company.com/events/info-taster-session-events/
2019-12-09,11,29,1,1100,3,company.com/courses/professional-software-development/
2019-12-09,11,11,1,1100,2,company.com/blog/category/whats-new/
2019-12-09,11,10,1,1100,1,company.com/blog/student-codeclan-expect-prepare/
2019-09-15,17,04,1,1102,0,company.com/events/info-taster-session-events/
2019-09-15,17,44,1,1102,0,company.com/courses/professional-software-development/
2019-09-15,17,06,1,1102,2,company.com/courses/
2019-09-24,15,32,1,1104,0,company.com/events/info-taster-session-events/
2019-09-24,15,37,1,1104,0,company.com/courses/professional-software-development/
2019-09-24,15,12,1,1104,3,company.com/courses/
2019-10-15,17,58,1,1105,2,company.com/events/info-taster-session-events/
2019-10-15,17,18,1,1105,1,company.com/courses/professional-software-development/
2019-10-15,17,03,1,1105,2,company.com/courses/
2019-11-20,10,21,1,1108,0,company.com/events/info-taster-session-events/
2019-11-20,10,21,1,1108,0,company.com/courses/professional-software-development/
2019-11-20,10,17,1,1108,0,company.com/courses/
2019-12-10,17,35,1,1109,0,company.com/events/info-taster-session-events/
2019-12-10,17,39,1,1109,2,company.com/courses/professional-software-development/
2019-12-10,17,30,1,1109,3,company.com/courses/
2020-01-08,11,36,1,1112,0,company.com/events/info-taster-session-events/
2020-01-08,11,03,1,1112,3,company.com/courses/professional-software-development/
2020-01-08,11,08,1,1112,1,company.com/courses/
2020-01-10,11,06,1,1114,0,company.com/events/info-taster-session-events/
2020-01-10,11,30,1,1114,1,company.com/courses/professional-software-development/
2020-01-10,11,06,1,1114,1,company.com/courses/
2020-01-12,03,37,1,1115,0,company.com/events/info-taster-session-events/
2020-01-12,03,19,1,1115,2,company.com/courses/professional-software-development/
2020-01-12,03,07,1,1115,2,company.com/courses/
2020-01-23,17,05,1,1118,1,company.com/events/info-taster-session-events/
2020-01-23,17,56,1,1118,2,company.com/courses/professional-software-development/
2020-01-23,17,26,1,1118,2,company.com/courses/
2020-02-04,12,33,1,1119,0,company.com/events/info-taster-session-events/
2020-02-04,12,31,1,1119,1,company.com/courses/professional-software-development/
2020-02-04,12,54,1,1119,3,company.com/courses/
2020-02-12,16,12,1,1121,2,company.com/events/info-taster-session-events/
2020-02-12,16,42,1,1121,1,company.com/courses/professional-software-development/
2020-02-12,16,33,1,1121,0,company.com/courses/
2019-09-03,08,09,1,1124,0,company.com/events/info-taster-session-events/
2019-09-03,08,34,1,1124,0,company.com/courses/professional-software-development/
2019-09-03,08,52,1,1124,1,company.com/courses/
2019-09-03,08,44,1,1124,1,company.com/
2019-09-09,11,05,1,1126,1,company.com/events/info-taster-session-events/
2019-09-09,11,08,1,1126,3,company.com/courses/professional-software-development/
2019-09-09,11,22,1,1126,0,company.com/courses/
2019-09-09,11,31,1,1126,0,company.com/
2019-09-23,17,02,1,1128,1,company.com/events/info-taster-session-events/
2019-09-23,17,43,1,1128,0,company.com/courses/professional-software-development/
2019-09-23,17,24,1,1128,2,company.com/courses/
2019-09-23,17,00,1,1128,3,company.com/
2019-11-26,19,58,1,1129,2,company.com/events/info-taster-session-events/
2019-11-26,19,44,1,1129,0,company.com/courses/professional-software-development/
2019-11-26,19,50,1,1129,0,company.com/courses/
2019-11-26,19,04,1,1129,1,company.com/
2020-01-05,11,16,1,1132,1,company.com/events/info-taster-session-events/
2020-01-05,11,52,1,1132,1,company.com/courses/professional-software-development/
2020-01-05,11,09,1,1132,3,company.com/courses/
2020-01-05,11,01,1,1132,0,company.com/about-us/
2019-09-27,22,44,1,1134,3,company.com/events/info-taster-session-events/
2019-09-27,22,51,1,1134,2,company.com/courses/professional-software-development/
2019-09-27,22,34,1,1134,3,company.com/courses/
2019-09-27,22,06,1,1134,2,company.com/courses/edinburgh/
2019-09-27,22,19,1,1135,3,company.com/events/info-taster-session-events/
2019-09-27,22,28,1,1135,1,company.com/courses/professional-software-development/
2019-09-27,22,42,1,1135,2,company.com/courses/
2019-09-27,22,43,1,1135,1,company.com/courses/edinburgh/
2020-01-09,15,32,1,1138,3,company.com/events/info-taster-session-events/
2020-01-09,15,30,1,1138,2,company.com/courses/professional-software-development/
2020-01-09,15,13,1,1138,3,company.com/courses/
2020-01-09,15,16,1,1138,2,company.com/courses/edinburgh/
2019-10-27,22,36,1,1139,0,company.com/events/info-taster-session-events/
2019-10-27,22,42,1,1139,0,company.com/courses/professional-software-development/
2019-10-27,22,56,1,1139,2,company.com/courses/
2019-10-27,22,27,1,1139,0,company.com/courses/full-stack-web-development/cost-and-funding/
2020-01-05,14,55,1,1142,2,company.com/events/info-taster-session-events/
2020-01-05,14,58,1,1142,3,company.com/courses/professional-software-development/
2020-01-05,14,55,1,1142,0,company.com/courses/
2020-01-05,14,45,1,1142,0,company.com/courses/professional-software-development/
2020-02-24,00,21,1,1144,1,company.com/events/info-taster-session-events/
2020-02-24,00,18,1,1144,0,company.com/courses/professional-software-development/
2020-02-24,00,14,1,1144,3,company.com/courses/
2020-02-24,00,41,1,1144,2,company.com/courses/professional-software-development/
2019-09-25,11,23,1,1146,1,company.com/events/info-taster-session-events/
2019-09-25,11,05,1,1146,1,company.com/courses/professional-software-development/
2019-09-25,11,08,1,1146,2,company.com/courses/
2019-09-25,11,38,1,1146,1,company.com/courses/professional-software-development/apply/
2020-01-01,12,19,1,1148,3,company.com/events/info-taster-session-events/
2020-01-01,12,15,1,1148,0,company.com/courses/professional-software-development/
2020-01-01,12,39,1,1148,1,company.com/courses/
2020-01-01,12,22,1,1148,1,company.com/courses/professional-software-development/apply/
2020-02-03,16,12,1,1150,0,company.com/events/info-taster-session-events/
2020-02-03,16,16,1,1150,0,company.com/courses/professional-software-development/
2020-02-03,16,21,1,1150,3,company.com/courses/
2020-02-03,16,25,1,1150,0,company.com/courses/professional-software-development/curriculum/
2019-11-29,09,41,1,1151,0,company.com/events/info-taster-session-events/
2019-11-29,09,49,1,1151,1,company.com/courses/professional-software-development/
2019-11-29,09,15,1,1151,1,company.com/courses/
2019-11-29,09,30,1,1151,0,company.com/courses/professional-software-development/student-case-studies/
2019-11-17,08,01,1,1154,0,company.com/events/info-taster-session-events/
2019-11-17,08,34,1,1154,0,company.com/courses/professional-software-development/
2019-11-17,08,00,1,1154,3,company.com/courses/
2019-11-17,08,08,1,1154,0,company.com/courses/professional-software-development/thank-you-syllabus-download/
2020-02-03,01,35,1,1156,3,company.com/events/info-taster-session-events/
2020-02-03,01,39,1,1156,1,company.com/courses/professional-software-development/
2020-02-03,01,16,1,1156,0,company.com/courses/
2020-02-03,01,14,1,1156,0,company.com/courses/professional-software-development/thank-you-syllabus-download/
2019-09-11,16,45,1,1158,0,company.com/events/info-taster-session-events/
2019-09-11,16,05,1,1158,0,company.com/courses/professional-software-development/
2019-09-11,16,09,1,1158,2,company.com/courses/
2020-02-04,10,38,1,1160,0,company.com/events/info-taster-session-events/
2020-02-04,10,21,1,1160,2,company.com/courses/professional-software-development/
2020-02-04,10,50,1,1160,1,company.com/courses/edinburgh/
2020-01-05,05,03,1,1162,1,company.com/events/info-taster-session-events/
2020-01-05,05,04,1,1162,0,company.com/courses/professional-software-development/
2020-01-05,05,33,1,1162,2,company.com/courses/edinburgh/
2020-01-05,05,36,1,1162,1,company.com/courses/professional-software-development/
2019-12-04,12,43,1,1164,0,company.com/events/info-taster-session-events/
2019-12-04,12,33,1,1164,2,company.com/courses/professional-software-development/
2019-12-04,12,06,1,1164,2,company.com/courses/edinburgh/
2019-12-04,12,09,1,1164,1,company.com/data-analysis-announcement/
2020-01-06,17,22,1,1166,1,company.com/events/info-taster-session-events/
2020-01-06,17,45,1,1166,3,company.com/courses/professional-software-development/
2020-01-06,17,42,1,1166,0,company.com/courses/edinburgh/
2020-01-06,17,46,1,1166,1,company.com/edinburgh/
2020-01-07,13,19,1,1167,0,company.com/events/info-taster-session-events/
2020-01-07,13,16,1,1167,1,company.com/courses/professional-software-development/
2020-01-07,13,57,1,1167,0,company.com/courses/edinburgh/
2020-01-07,13,13,1,1167,0,company.com/edinburgh/
2020-02-24,21,31,1,1170,2,company.com/events/info-taster-session-events/
2020-02-24,21,14,1,1170,1,company.com/courses/professional-software-development/
2020-02-24,21,46,1,1170,1,company.com/courses/edinburgh/
2020-02-24,21,03,1,1170,0,company.com/edinburgh/
2020-01-23,21,13,1,1172,1,company.com/events/info-taster-session-events/
2020-01-23,21,50,1,1172,3,company.com/courses/professional-software-development/
2020-01-23,21,00,1,1172,2,company.com/courses/edinburgh/
2020-01-23,21,13,1,1172,0,company.com/Edinburgh/
2019-12-13,11,24,1,1174,0,company.com/events/info-taster-session-events/
2019-12-13,11,33,1,1174,0,company.com/courses/professional-software-development/
2019-12-13,11,59,1,1174,0,company.com/courses/edinburgh/
2019-12-13,11,09,1,1174,0,company.com/events/edinburgh/
2019-09-24,09,30,1,1176,0,company.com/events/info-taster-session-events/
2019-09-24,09,53,1,1176,0,company.com/courses/professional-software-development/
2019-09-24,09,48,1,1176,2,company.com/courses/edinburgh/
2019-09-24,09,38,1,1176,0,company.com/the-codeclan-experience/a-typical-day/
2020-02-24,10,41,1,1178,0,company.com/events/info-taster-session-events/
2020-02-24,10,36,1,1178,2,company.com/courses/professional-software-development/
2020-02-24,10,36,1,1178,0,company.com/courses/full-stack-web-development/
2020-02-24,10,43,1,1178,2,company.com/
2020-02-03,08,22,1,1179,1,company.com/events/info-taster-session-events/
2020-02-03,08,31,1,1179,1,company.com/courses/professional-software-development/
2020-02-03,08,34,1,1179,0,company.com/courses/full-stack-web-development/
2020-02-03,08,23,1,1179,2,company.com/courses/
2019-12-20,21,37,1,1182,3,company.com/events/info-taster-session-events/
2019-12-20,21,04,1,1182,0,company.com/courses/professional-software-development/
2019-12-20,21,28,1,1182,2,company.com/courses/professional-software-development/
2019-10-01,21,51,1,1184,0,company.com/events/info-taster-session-events/
2019-10-01,21,07,1,1184,1,company.com/courses/professional-software-development/
2019-10-01,21,02,1,1184,1,company.com/courses/professional-software-development/
2019-10-01,21,03,1,1184,2,company.com/courses/professional-software-development/career-support/
2019-10-03,08,34,1,1186,2,company.com/events/info-taster-session-events/
